epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50,epoch_51,epoch_52,epoch_53,epoch_54,epoch_55,epoch_56,epoch_57,epoch_58,epoch_59,epoch_60,epoch_61,epoch_62,epoch_63,epoch_64,epoch_65,epoch_66,epoch_67,epoch_68,epoch_69,epoch_70,epoch_71,epoch_72,epoch_73,epoch_74,epoch_75,epoch_76,epoch_77,epoch_78,epoch_79,epoch_80,epoch_81,epoch_82,epoch_83,epoch_84,epoch_85,epoch_86,epoch_87,epoch_88,epoch_89,epoch_90,epoch_91,epoch_92,epoch_93,epoch_94,epoch_95,epoch_96,epoch_97,epoch_98,epoch_99,epoch_100,epoch_101,epoch_102,epoch_103,epoch_104,epoch_105,epoch_106,epoch_107,epoch_108,epoch_109,epoch_110,epoch_111,epoch_112,epoch_113,epoch_114,epoch_115,epoch_116,epoch_117,epoch_118,epoch_119,epoch_120,epoch_121,epoch_122,epoch_123,epoch_124,epoch_125,epoch_126,epoch_127,epoch_128,epoch_129,epoch_130,epoch_131,epoch_132,epoch_133,epoch_134,epoch_135,epoch_136,epoch_137,epoch_138,epoch_139,epoch_140,epoch_141,epoch_142,epoch_143,epoch_144,epoch_145,epoch_146,epoch_147,epoch_148,epoch_149,epoch_150,epoch_151,epoch_152,epoch_153,epoch_154,epoch_155,epoch_156,epoch_157,epoch_158,epoch_159,epoch_160,epoch_161,epoch_162,epoch_163,epoch_164,epoch_165,epoch_166,epoch_167,epoch_168,epoch_169,epoch_170,epoch_171,epoch_172,epoch_173,epoch_174,epoch_175,epoch_176,epoch_177,epoch_178,epoch_179,epoch_180,epoch_181,epoch_182,epoch_183,epoch_184,epoch_185,epoch_186,epoch_187,epoch_188,epoch_189,epoch_190,epoch_191,epoch_192,epoch_193,epoch_194,epoch_195,epoch_196,epoch_197,epoch_198,epoch_199
11.91,63.67,61.24,49.42,54.26,54.27,55.59,55.58,58.72,59.96,61.2,60.9,58.14,62.4,66.45,65.94,71.08,68.74,70.16,70.36,74.74,73.02,78.05,76.98,75.47,79.27,77.68,76.77,81.41,80.26,80.68,79.77,78.79,81.6,80.11,81.85,84.75,80.31,84.62,82.78,84.09,84.98,83.47,83.79,80.85,83.13,83.8,84.1,85.41,86.13,85.26,85.48,84.25,87.64,87.31,85.46,86.21,88.27,85.39,86.38,86.07,89.38,85.55,87.01,85.67,86.45,89.48,87.68,89.79,88.55,88.37,87.61,86.68,87.83,88.04,86.62,87.65,88.23,86.92,83.09,86.54,86.88,86.91,87.38,88.19,89.14,87.73,87.11,86.13,84.02,89.03,88.35,86.4,89.5,87.51,89.35,88.24,89.58,86.58,87.27,89.89,88.47,90.78,85.62,87.39,87.95,90.66,89.22,89.1,88.59,89.4,90.12,84.33,89.34,87.9,91.24,88.06,89.98,89.63,87.9,88.49,91.24,91.47,90.24,89.36,91.3,88.86,89.54,90.08,89.35,88.64,89.92,91.16,89.6,87.38,87.01,89.36,90.08,86.99,87.74,86.51,87.07,87.82,89.92,86.88,88.71,90.52,86.76,85.23,86.01,90.91,89.51,88.54,88.75,89.3,90.26,90.51,88.56,91.14,90.47,89.26,86.18,91.9,89.89,88.57,86.95,91.07,90.76,88.31,88.69,88.92,89.55,88.9,88.64,87.14,89.74,90.99,89.76,89.19,88.96,90.01,89.38,89.75,90.19,90.66,89.81,91.19,90.6,89.56,89.19,90.01,90.56,89.73,91.39,89.62,90.43,89.46,88.65,88.69,88.21
13.2,38.71,43.95,40.91,55.51,58.05,65.62,69.36,74.09,74.89,76.63,78.03,79.67,80.72,81.71,83.31,83.61,84.85,85.25,86.25,86.3,88.04,89.34,88.54,88.64,89.74,89.54,90.38,91.03,90.48,90.38,90.88,90.68,90.98,91.53,90.73,92.53,91.73,91.78,91.33,92.58,92.97,92.68,92.63,92.08,92.83,92.38,92.43,92.13,92.08,92.83,92.38,92.73,93.27,93.07,93.17,93.67,93.22,93.57,93.32,92.63,93.57,92.92,94.12,93.97,93.77,93.92,94.22,94.27,94.32,94.22,93.72,94.22,93.42,94.07,94.37,94.32,94.12,94.02,93.62,94.27,93.92,94.42,94.32,94.57,94.22,94.12,94.32,94.27,94.32,94.67,94.87,94.52,94.67,94.87,94.67,94.27,94.62,94.72,94.57,95.02,94.42,95.17,94.02,94.52,94.67,95.27,94.92,94.72,94.37,94.67,94.92,93.57,94.57,94.32,94.92,95.02,95.07,95.07,95.02,94.72,94.87,95.07,94.82,94.92,95.17,94.42,94.77,95.12,95.07,94.82,94.77,95.12,94.92,95.32,95.32,95.62,95.12,95.27,95.32,95.07,95.07,94.92,95.37,95.27,95.67,95.67,95.27,94.97,95.32,95.57,95.32,95.17,94.92,94.67,95.17,95.37,94.97,95.57,95.47,95.32,95.52,95.86,95.52,95.37,95.37,95.67,95.81,95.57,95.62,95.42,95.17,95.27,95.37,95.47,95.42,95.42,95.32,95.57,95.62,95.91,95.81,95.62,95.37,95.57,94.82,95.37,95.32,95.32,94.92,95.32,95.81,95.32,95.62,95.37,95.62,95.86,95.81,95.71,95.37
18.73,13.26,19.03,20.97,18.98,24.38,24.79,28.73,33.91,38.38,48.58,54.53,60.13,63.38,66.04,68.11,69.15,69.44,71.4,72.42,73.39,74.46,75.25,75.56,76.44,76.85,76.71,77.38,77.67,78.1,77.49,77.49,78.45,78.23,78.34,78.78,78.75,78.53,78.73,78.9,78.94,78.96,79.13,78.86,79.82,79.18,79.74,79.32,79.64,80.19,79.91,79.23,79.66,79.93,80.0,79.64,80.12,80.07,79.57,79.72,80.1,79.59,80.0,78.76,79.57,80.07,79.28,80.21,80.34,79.43,80.22,79.59,79.94,79.81,79.67,79.6,80.06,79.7,79.43,80.12,78.01,78.78,79.34,78.61,79.53,79.23,79.33,79.21,79.29,80.32,79.91,79.34,80.19,78.68,79.77,79.66,79.86,80.12,80.23,80.24,79.53,80.06,78.94,80.63,80.32,80.2,78.95,79.22,79.34,80.09,79.84,79.64,80.27,80.31,80.33,80.31,79.92,80.02,79.99,80.02,80.04,79.18,79.48,79.48,79.91,79.43,80.04,79.62,79.76,80.2,81.11,80.09,79.18,79.76,79.61,79.09,79.78,78.93,79.62,79.53,79.64,79.61,79.29,79.71,79.54,79.03,79.92,79.38,80.08,79.07,79.32,78.56,78.19,79.54,79.33,78.99,79.55,79.38,79.23,78.28,77.47,78.17,76.61,78.7,79.01,78.34,77.75,78.73,78.65,78.19,78.53,79.03,78.87,79.88,79.41,77.52,79.04,79.04,78.97,78.96,79.01,79.29,78.9,79.14,79.21,80.22,79.93,79.8,79.84,80.54,79.16,79.04,79.74,79.84,79.9,79.77,79.17,78.91,79.33,78.98
9.4,10.65,13.03,12.94,13.38,14.83,16.22,17.86,19.5,22.09,23.03,24.73,25.57,27.86,28.66,29.8,30.9,31.64,31.49,33.13,32.94,33.78,36.07,36.77,36.92,37.66,36.42,37.36,38.61,39.4,39.9,40.1,39.75,40.95,40.5,41.14,41.79,42.99,42.24,42.69,40.9,40.5,42.64,43.33,42.69,44.48,41.94,43.78,43.38,45.17,43.73,43.63,43.58,44.83,42.74,43.38,43.93,43.73,43.73,42.84,44.48,44.23,44.78,44.58,44.98,43.68,44.08,44.23,44.73,44.23,44.18,44.43,45.22,44.88,43.98,45.02,45.12,44.63,44.28,44.33,43.53,44.93,45.42,43.68,44.33,44.18,43.48,44.38,44.28,44.18,44.03,44.48,44.73,44.28,45.17,45.82,44.48,44.43,44.58,44.18,44.08,43.73,44.08,44.43,45.27,43.73,43.63,45.22,45.12,45.27,44.88,44.28,43.98,44.93,44.48,46.32,46.02,45.02,45.27,44.58,45.22,44.08,44.58,45.47,44.68,44.58,44.58,44.13,45.57,45.42,46.42,45.92,44.98,45.07,44.53,44.68,43.53,44.58,44.23,44.93,45.07,45.02,44.88,44.18,43.78,44.03,44.73,44.68,45.42,44.83,44.48,43.93,43.28,43.58,44.73,44.88,44.98,45.12,44.58,44.13,44.33,42.89,43.73,44.93,45.32,43.93,43.88,44.88,44.73,44.33,45.42,45.52,45.02,45.47,45.82,44.73,44.98,45.17,44.73,45.02,44.88,43.93,43.78,44.43,44.08,45.62,44.63,44.78,45.07,44.23,44.23,44.73,45.67,45.72,45.32,45.37,44.88,44.63,44.78,45.07
