epoch,mnist_acc,usps_acc,svhn_acc,syn_acc,mean_acc,std
0,33.35,19.58,17.52,10.25,20.175,9.652103397705602
1,31.34,38.42,11.75,11.74,23.3125,13.66615618965333
2,36.29,44.05,10.86,11.99,25.7975,16.901896096789457
3,57.38,28.1,20.92,13.33,29.9325,19.26647757981031
4,76.77,54.21,26.05,14.63,42.915,28.03692505726451
5,81.38,64.03,31.91,16.32,48.41,29.625571161863977
6,81.61,68.16,36.7,16.52,50.747499999999995,29.57782432273656
7,81.39,70.45,41.03,17.46,52.5825,28.96071980574148
8,81.74,73.99,45.01,18.36,54.77499999999999,28.969725001571323
9,83.24,77.28,48.51,19.75,57.19499999999999,29.20791274067126
10,83.53,78.57,51.96,21.79,58.9625,28.395104478295785
11,85.32,80.47,55.19,23.43,61.1025,28.376999342190263
12,86.22,81.66,59.8,26.27,63.487500000000004,27.36022828242971
13,88.25,83.86,61.84,28.01,65.49000000000001,27.52905979748188
14,89.07,84.5,63.81,31.54,67.23,26.208847106781835
15,89.27,86.1,66.14,33.23,68.685,25.75887225792309
16,89.77,87.0,67.51,35.07,69.83749999999999,25.20616508581449
17,90.46,87.89,69.44,36.47,71.065,24.89110483686893
18,91.02,88.64,71.49,37.86,72.2525,24.5234219675803
19,90.74,89.04,73.08,41.09,73.48750000000001,23.01661048750083
20,91.97,89.24,74.38,41.64,74.30749999999999,23.109264195700103
21,91.96,90.63,75.71,43.48,75.445,22.547438139768044
22,92.34,90.63,76.51,45.22,76.17500000000001,21.821843032460237
23,93.02,90.73,77.38,46.32,76.8625,21.497941568128486
24,92.58,90.88,77.93,46.47,76.965,21.35674522643061
25,93.03,91.58,78.63,47.56,77.7,21.11040659643169
26,92.99,91.43,79.15,47.76,77.83250000000001,20.981999229498285
27,93.37,91.73,79.66,49.3,78.515,20.413512681554835
28,93.9,91.83,79.82,50.05,78.9,20.21017730418679
29,93.89,91.98,80.51,49.9,79.07,20.324558215780897
30,94.25,91.88,80.21,51.54,79.47,19.605177887486764
31,93.58,92.18,81.02,51.64,79.60499999999999,19.47198586003321
32,93.62,92.18,81.14,52.29,79.8075,19.173351950037326
33,93.31,92.33,81.17,52.74,79.8875,18.917459968681488
34,93.61,92.33,81.2,53.23,80.0925,18.755440766170583
35,93.93,92.43,81.38,53.48,80.305,18.738485353233155
36,93.61,92.78,81.63,53.23,80.3125,18.863188798998614
37,94.11,93.32,81.59,55.22,81.06,18.15302178701937
38,93.75,92.43,81.76,55.07,80.7525,17.943474905008415
39,94.02,92.68,82.03,54.13,80.715,18.517340521792
40,93.9,93.12,81.89,55.22,81.0325,18.061936727088085
41,93.99,93.47,81.94,55.42,81.205,18.06740066159675
42,93.87,93.17,82.5,55.62,81.29,17.88671574101853
43,94.28,93.52,82.2,56.37,81.5925,17.699166411632685
44,94.87,93.62,81.84,56.57,81.72500000000001,17.767660697645784
45,94.65,93.47,82.62,57.01,81.9375,17.478103205630376
46,94.48,93.37,82.74,56.62,81.80250000000001,17.602682324009603
47,94.37,93.22,82.64,56.97,81.80000000000001,17.37484580267309
48,94.66,93.17,82.69,57.81,82.0825,17.03574159426782
49,94.32,93.42,83.28,57.46,82.11999999999999,17.18517966155722
50,94.75,93.52,83.11,58.36,82.435,16.87797084960156
51,94.62,93.22,82.69,58.36,82.2225,16.77578090581777
52,94.76,93.42,83.34,58.16,82.41999999999999,16.957491952919614
53,94.87,93.52,83.11,58.91,82.60249999999999,16.64607536328008
54,95.09,93.67,82.93,58.46,82.5375,16.944791480963506
55,94.91,93.77,83.25,58.26,82.5475,17.021085697843525
56,95.03,93.62,83.19,58.51,82.5875,16.897937497418635
57,95.36,93.57,83.47,58.71,82.77749999999999,16.877218125824722
58,95.56,93.57,83.27,59.2,82.89999999999999,16.692826802751732
59,94.89,93.42,83.77,59.15,82.80749999999999,16.524887039452544
60,94.81,93.72,83.65,59.3,82.87,16.49686232792972
61,95.09,93.92,83.66,58.81,82.86999999999999,16.84179919129782
62,94.96,93.72,83.42,58.96,82.765,16.69168555499014
63,94.75,93.57,83.36,59.15,82.7075,16.51663076013588
64,94.81,93.67,83.39,60.1,82.9925,16.102658941926332
65,95.33,93.97,83.63,59.6,83.13250000000001,16.535381005589198
66,95.08,94.12,83.56,59.6,83.09,16.506786483140804
67,94.76,94.27,83.93,59.9,83.215,16.32585372959099
68,95.02,94.07,83.74,59.75,83.145,16.411899138531567
