epoch,caltech_acc,amazon_acc,webcam_acc,dslr_acc,mean_acc,std
0,20.98,17.37,15.52,20.0,18.4675,2.486863821496197
1,14.29,11.05,25.86,20.0,17.8,6.523960964526586
2,28.12,23.68,36.21,33.33,30.334999999999997,5.558204146424754
3,26.34,24.21,43.1,33.33,31.745,8.513489296404854
4,28.57,20.53,36.21,33.33,29.66,6.853621913509187
5,30.8,23.16,32.76,36.67,30.8475,5.6762392185906565
6,30.8,26.32,36.21,36.67,32.5,4.906981421063939
7,35.71,28.42,36.21,36.67,34.2525,3.908046187035153
8,32.59,25.79,41.38,36.67,34.1075,6.606544104144013
9,33.48,30.0,37.93,33.33,33.685,3.2540897344726067
10,35.71,32.63,39.66,43.33,37.832499999999996,4.659516248138496
11,39.29,32.11,43.1,40.0,38.625,4.647712699095474
12,37.5,33.16,43.1,43.33,39.272499999999994,4.885948389685127
13,37.5,33.16,41.38,53.33,41.3425,8.668326924307058
14,38.84,34.74,43.1,46.67,40.837500000000006,5.173859777767464
15,42.41,41.58,43.1,43.33,42.605000000000004,0.7872526066432984
16,41.96,38.42,39.66,56.67,44.177499999999995,8.456486169404721
17,46.88,39.47,41.38,53.33,45.265,6.2270297895545665
18,43.3,37.89,44.83,50.0,44.004999999999995,4.983669999775935
19,45.98,48.42,41.38,53.33,47.2775,4.980029283715775
20,44.2,50.53,43.1,50.0,46.9575,3.8515656989506653
21,45.98,50.0,44.83,46.67,46.870000000000005,2.220405368395601
22,45.98,55.79,39.66,43.33,46.19,6.9046988831278275
23,49.55,53.68,37.93,46.67,46.957499999999996,6.670619036741142
24,47.77,54.21,41.38,46.67,47.50750000000001,5.267512853963117
25,49.55,56.84,39.66,46.67,48.18000000000001,7.112032058420437
26,50.0,56.84,43.1,43.33,48.317499999999995,6.520768743024093
27,47.32,52.63,43.1,43.33,46.595,4.465501091702924
28,49.11,54.74,39.66,46.67,47.545,6.249162610568984
29,49.55,54.21,41.38,46.67,47.9525,5.371246751608667
30,49.55,55.79,41.38,50.0,49.18,5.92568983325992
31,48.66,60.0,43.1,50.0,50.44,7.038730946224137
32,51.34,57.37,41.38,50.0,50.0225,6.59330152503281
33,50.0,55.79,46.55,56.67,52.2525,4.817346261169111
34,51.34,55.79,41.38,50.0,49.6275,6.029623398963929
35,50.0,56.32,41.38,50.0,49.425,6.135261472287332
36,50.89,56.84,41.38,50.0,49.7775,6.368779972124436
37,53.12,57.89,43.1,53.33,51.86,6.240913394688312
38,52.23,57.89,43.1,46.67,49.9725,6.478705503416557
39,54.46,60.53,43.1,53.33,52.855000000000004,7.231120245162571
40,51.34,57.89,46.55,50.0,51.445,4.7468621214440185
41,54.02,61.05,44.83,53.33,53.30749999999999,6.641347127403195
42,52.23,59.47,44.83,50.0,51.63249999999999,6.075153633173952
43,51.34,56.84,41.38,53.33,50.7225,6.63039654419955
44,52.23,66.32,43.1,56.67,54.58,9.652436652645449
45,54.02,60.53,41.38,53.33,52.315,7.979091426973374
46,54.02,66.32,39.66,56.67,54.167500000000004,11.021722112870263
47,53.57,58.95,48.28,60.0,55.2,5.405114861560915
48,52.23,63.16,46.55,56.67,54.6525,7.022983103116985
49,53.57,63.68,46.55,56.67,55.11750000000001,7.106885745528769
50,54.02,60.0,43.1,56.67,53.447500000000005,7.319341386582082
51,55.36,61.05,44.83,63.33,56.1425,8.252851527401504
52,54.02,64.74,43.1,60.0,55.464999999999996,9.337613899349945
53,54.91,65.26,46.55,63.33,57.5125,8.579364292688982
54,53.57,60.0,48.28,66.67,57.129999999999995,7.963345193237994
55,54.46,65.79,43.1,53.33,54.17,9.280068246875489
56,52.23,62.11,43.1,63.33,55.192499999999995,9.470580323647894
57,53.12,61.58,51.72,60.0,56.605,4.9086692018645275
58,54.46,63.68,44.83,70.0,58.2425,10.984954483292137
59,54.02,64.74,48.28,66.67,58.427499999999995,8.759457270097654
60,54.46,64.21,50.0,66.67,58.834999999999994,7.905181844840762
61,55.36,64.21,44.83,66.67,57.7675,9.898405174572316
62,56.7,67.89,48.28,70.0,60.7175,10.139711945283915
63,54.91,64.21,50.0,66.67,58.947500000000005,7.824961661247933
64,55.36,68.42,46.55,70.0,60.082499999999996,11.154988047207105
65,53.12,62.63,48.28,63.33,56.84,7.365600224466888
66,52.68,61.05,44.83,60.0,54.64,7.525410287818199
67,52.68,65.79,43.1,66.67,57.06,11.293523217608698
68,52.68,66.84,44.83,66.67,57.75500000000001,10.875441753479874
69,54.02,62.11,46.55,70.0,58.17,10.127839519528997
70,55.8,64.21,44.83,73.33,59.54249999999999,12.142826071388818
71,52.23,64.21,48.28,66.67,57.8475,8.97053092074265
72,54.46,66.84,51.72,73.33,61.587500000000006,10.224869599820495
73,57.14,70.0,50.0,70.0,61.785,9.923619971226897
74,54.91,66.32,46.55,73.33,60.27749999999999,11.890246352928662
75,54.46,64.21,50.0,70.0,59.6675,9.091634891481288
76,55.36,70.53,43.1,70.0,59.7475,13.137293924803032
77,55.8,67.37,46.55,73.33,60.7625,11.947421967381361
78,53.57,66.84,46.55,70.0,59.239999999999995,11.056259162423189
79,53.12,66.32,48.28,73.33,60.2625,11.576534815450316
80,53.57,70.53,46.55,73.33,60.99499999999999,12.998167819606987
81,53.57,67.37,44.83,73.33,59.77499999999999,12.952182570259476
82,55.8,65.26,43.1,70.0,58.54,11.865793975401168
83,54.46,68.95,44.83,73.33,60.3925,13.140214039352632
84,53.57,65.79,46.55,73.33,59.81,12.018263879057853
85,54.02,69.47,46.55,73.33,60.8425,12.664826291742022
86,54.02,63.68,50.0,73.33,60.25749999999999,10.435939104843415
87,54.46,66.32,46.55,73.33,60.16499999999999,11.959884336118527
88,54.46,66.84,50.0,73.33,61.1575,10.798254102708764
89,53.57,67.89,51.72,73.33,61.6275,10.634053397772021
90,54.02,71.05,48.28,73.33,61.67,12.406377392293043
91,54.91,66.84,46.55,73.33,60.4075,11.980830174352139
92,54.02,71.58,46.55,73.33,61.36999999999999,13.177513675449806
93,55.8,68.42,50.0,73.33,61.8875,10.831661537671248
94,53.57,63.16,48.28,70.0,58.7525,9.703330613763502
