epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50,epoch_51,epoch_52,epoch_53,epoch_54,epoch_55,epoch_56,epoch_57,epoch_58,epoch_59,epoch_60,epoch_61,epoch_62,epoch_63,epoch_64,epoch_65,epoch_66,epoch_67,epoch_68,epoch_69,epoch_70,epoch_71,epoch_72,epoch_73,epoch_74,epoch_75,epoch_76,epoch_77,epoch_78,epoch_79,epoch_80,epoch_81,epoch_82,epoch_83,epoch_84,epoch_85,epoch_86,epoch_87,epoch_88,epoch_89,epoch_90,epoch_91,epoch_92,epoch_93,epoch_94,epoch_95,epoch_96,epoch_97,epoch_98,epoch_99,epoch_100,epoch_101,epoch_102,epoch_103,epoch_104,epoch_105,epoch_106,epoch_107,epoch_108,epoch_109,epoch_110,epoch_111,epoch_112,epoch_113,epoch_114,epoch_115,epoch_116,epoch_117,epoch_118,epoch_119,epoch_120,epoch_121,epoch_122,epoch_123,epoch_124,epoch_125,epoch_126,epoch_127,epoch_128,epoch_129,epoch_130,epoch_131,epoch_132,epoch_133,epoch_134,epoch_135,epoch_136,epoch_137,epoch_138,epoch_139,epoch_140,epoch_141,epoch_142,epoch_143,epoch_144,epoch_145,epoch_146,epoch_147,epoch_148,epoch_149,epoch_150,epoch_151,epoch_152,epoch_153,epoch_154,epoch_155,epoch_156,epoch_157,epoch_158,epoch_159,epoch_160,epoch_161,epoch_162,epoch_163,epoch_164,epoch_165,epoch_166,epoch_167,epoch_168,epoch_169,epoch_170,epoch_171,epoch_172,epoch_173,epoch_174,epoch_175,epoch_176,epoch_177,epoch_178,epoch_179,epoch_180,epoch_181,epoch_182,epoch_183,epoch_184,epoch_185,epoch_186,epoch_187,epoch_188,epoch_189,epoch_190,epoch_191,epoch_192,epoch_193,epoch_194,epoch_195,epoch_196,epoch_197,epoch_198,epoch_199
11.54,48.69,50.71,49.19,52.08,51.99,54.75,55.18,58.85,60.08,57.92,58.92,60.92,62.6,64.09,62.6,65.35,63.13,63.22,65.76,68.76,68.29,70.12,70.0,69.81,72.37,69.86,75.0,76.9,74.95,74.9,76.69,76.3,78.13,71.58,77.75,78.84,79.15,80.26,80.77,81.22,82.97,84.19,81.61,81.19,80.16,82.52,81.03,84.32,82.76,83.2,84.31,83.45,85.96,82.92,82.51,86.3,87.21,84.43,86.32,84.67,86.48,85.08,82.66,84.1,84.67,87.19,86.1,86.3,87.64,85.35,86.86,85.37,87.22,87.36,86.15,84.69,86.18,87.88,86.37,87.02,87.04,87.86,88.98,87.9,88.18,87.92,86.49,86.92,84.7,87.0,86.82,84.98,87.96,89.04,85.74,87.58,88.4,86.37,86.07,87.71,85.07,89.21,88.17,86.54,87.24,86.49,88.83,88.32,87.72,88.55,89.51,84.88,88.49,87.42,88.1,87.26,88.3,88.7,87.77,86.71,89.42,88.61,88.17,89.1,91.08,87.42,86.91,88.64,87.81,89.71,89.34,89.91,88.41,88.02,87.8,87.68,89.42,87.85,87.82,88.69,88.24,88.69,89.86,85.77,88.3,89.07,86.62,88.38,86.83,89.25,87.56,89.51,89.98,90.32,88.92,88.87,87.28,91.7,89.77,89.79,87.74,88.98,89.09,89.44,87.97,89.86,89.37,89.34,89.39,89.41,88.95,88.58,89.43,87.21,88.33,88.87,90.01,89.05,89.54,88.22,88.9,88.72,89.76,90.23,87.32,87.66,89.45,88.07,90.22,89.07,87.82,88.84,89.62,89.23,90.1,88.46,89.23,88.34,87.3
13.15,19.33,23.67,39.06,50.32,53.71,61.53,66.57,71.95,74.09,74.74,78.53,79.67,81.17,81.71,82.36,82.76,82.71,85.05,84.95,85.5,85.85,87.05,87.74,86.65,88.19,87.34,89.54,89.74,89.39,88.74,90.43,90.58,90.38,90.53,90.83,91.73,90.88,90.73,90.93,91.28,91.63,91.73,91.13,90.93,90.93,91.08,91.03,91.88,91.28,92.03,92.33,91.93,92.78,91.68,92.13,92.53,92.13,92.13,92.33,92.38,92.13,92.18,91.98,92.48,92.48,93.17,92.48,93.12,92.92,92.83,92.33,92.83,91.68,92.38,92.73,93.37,92.58,93.07,92.43,92.33,92.28,92.78,92.43,92.53,91.98,92.48,92.08,92.68,93.22,92.58,93.17,92.83,93.22,93.47,92.87,92.58,93.27,92.87,93.47,93.47,92.68,93.92,92.92,93.07,93.27,93.67,93.67,93.87,93.72,93.87,94.27,93.22,93.77,93.77,94.37,93.82,93.62,93.87,93.62,92.83,94.02,93.02,92.97,93.82,93.87,92.87,93.07,93.97,93.87,93.62,93.77,93.92,92.68,93.87,93.57,92.78,93.57,93.97,93.57,93.22,93.22,92.92,94.22,94.27,94.97,93.67,93.57,93.37,93.17,94.47,94.37,93.67,93.27,93.72,93.32,94.02,93.62,94.27,94.52,93.67,93.27,93.97,93.82,94.12,93.37,94.17,94.37,93.67,93.07,93.67,94.22,93.82,94.22,93.57,94.22,93.27,94.57,93.97,94.22,94.52,94.47,94.62,94.42,94.17,93.12,93.32,94.52,94.62,94.42,94.77,94.97,94.02,94.57,94.22,94.82,95.12,94.97,94.37,93.77
18.84,18.47,19.56,21.81,22.05,21.96,23.28,22.61,22.1,23.14,24.65,24.42,27.66,30.92,32.94,39.8,38.79,45.42,45.13,46.98,50.55,54.46,53.46,52.12,57.58,60.37,62.88,62.23,62.45,65.73,64.86,64.53,65.44,65.2,66.13,67.81,67.67,67.23,69.81,69.69,69.86,70.86,70.31,71.05,71.27,71.94,70.97,71.43,71.7,73.07,71.7,71.49,72.54,72.27,73.11,72.79,72.92,73.41,73.44,75.35,73.66,73.97,73.17,73.59,73.92,74.05,72.84,74.12,74.57,74.67,74.35,74.46,75.05,75.41,74.88,75.83,74.66,75.22,74.67,74.88,75.25,74.52,74.7,74.06,75.75,75.4,75.0,75.44,75.34,75.0,75.92,74.83,75.44,76.26,75.5,76.51,75.68,76.28,77.1,76.63,76.01,76.95,75.46,76.43,77.13,76.59,75.54,75.28,74.69,75.02,76.23,75.49,75.53,75.9,76.16,75.51,76.29,76.46,76.51,75.57,75.28,75.64,76.11,75.93,76.36,75.44,77.19,76.12,76.39,76.69,76.21,75.95,76.37,77.14,76.47,76.86,77.13,76.13,75.9,76.03,75.99,75.93,77.26,76.23,75.44,75.2,76.55,75.5,76.2,76.43,75.55,75.69,76.49,77.3,77.06,76.31,76.51,76.57,76.46,76.44,76.21,77.02,76.08,76.64,76.04,76.4,75.82,75.96,76.01,76.29,76.25,76.0,76.16,76.27,76.6,76.19,76.84,77.08,77.53,76.84,76.62,76.08,75.85,76.13,76.03,76.25,76.51,76.47,76.15,76.15,75.94,76.2,77.04,76.87,77.06,76.17,76.13,75.76,76.82,76.2
9.3,12.89,13.48,12.94,13.48,14.38,14.48,15.72,16.57,16.67,18.31,18.36,19.75,20.6,20.95,22.09,23.78,25.42,25.12,26.27,27.76,27.51,28.06,29.85,29.55,31.54,29.4,32.29,34.03,32.84,34.33,34.58,34.28,34.78,34.53,35.27,34.03,36.37,36.37,35.27,36.77,36.87,36.22,37.46,37.36,38.16,38.01,37.31,36.92,39.2,37.61,38.26,38.06,37.81,38.96,39.65,41.44,40.3,39.8,39.4,39.85,40.6,39.8,40.25,41.74,41.24,41.19,40.0,39.5,41.24,40.8,41.59,42.34,42.69,41.49,42.19,41.24,42.84,41.39,41.34,41.84,41.39,41.84,42.29,43.48,42.69,42.34,43.63,42.79,42.64,42.59,43.68,43.03,43.98,42.99,43.93,43.73,43.98,43.08,42.84,42.84,43.08,42.49,43.13,42.79,42.29,41.39,42.24,41.44,43.03,42.39,42.89,42.59,42.44,41.94,42.19,41.79,42.19,43.13,41.39,41.19,42.14,41.59,42.24,42.44,42.69,43.53,43.33,41.94,42.99,42.79,42.39,42.64,42.99,42.34,42.94,44.08,42.84,43.18,43.13,42.99,41.89,42.94,41.79,42.39,41.29,42.24,42.49,42.89,43.03,42.24,42.39,41.64,41.89,42.54,42.09,42.19,41.59,40.95,41.59,41.09,40.9,42.39,43.08,43.03,43.18,41.34,42.19,42.64,42.59,42.34,42.04,42.29,41.74,42.59,42.29,42.29,42.19,42.64,42.24,41.99,41.54,41.24,42.89,41.69,42.39,42.14,42.24,42.19,43.03,42.34,41.94,42.94,42.19,42.74,42.09,41.49,41.74,42.49,41.64
