epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50,epoch_51,epoch_52,epoch_53,epoch_54,epoch_55,epoch_56,epoch_57,epoch_58,epoch_59,epoch_60,epoch_61,epoch_62,epoch_63,epoch_64,epoch_65,epoch_66,epoch_67,epoch_68,epoch_69,epoch_70,epoch_71,epoch_72,epoch_73,epoch_74,epoch_75,epoch_76,epoch_77,epoch_78,epoch_79,epoch_80,epoch_81,epoch_82,epoch_83,epoch_84,epoch_85,epoch_86,epoch_87,epoch_88,epoch_89,epoch_90,epoch_91,epoch_92,epoch_93,epoch_94,epoch_95,epoch_96,epoch_97,epoch_98,epoch_99,epoch_100,epoch_101,epoch_102,epoch_103,epoch_104,epoch_105,epoch_106,epoch_107,epoch_108,epoch_109,epoch_110,epoch_111,epoch_112,epoch_113,epoch_114,epoch_115,epoch_116,epoch_117,epoch_118,epoch_119,epoch_120,epoch_121,epoch_122,epoch_123,epoch_124,epoch_125,epoch_126,epoch_127,epoch_128,epoch_129,epoch_130,epoch_131,epoch_132,epoch_133,epoch_134,epoch_135,epoch_136,epoch_137,epoch_138,epoch_139,epoch_140,epoch_141,epoch_142,epoch_143,epoch_144,epoch_145,epoch_146,epoch_147,epoch_148,epoch_149,epoch_150,epoch_151,epoch_152,epoch_153,epoch_154,epoch_155,epoch_156,epoch_157,epoch_158,epoch_159,epoch_160,epoch_161,epoch_162,epoch_163,epoch_164,epoch_165,epoch_166,epoch_167,epoch_168,epoch_169,epoch_170,epoch_171,epoch_172,epoch_173,epoch_174,epoch_175,epoch_176,epoch_177,epoch_178,epoch_179,epoch_180,epoch_181,epoch_182,epoch_183,epoch_184,epoch_185,epoch_186,epoch_187,epoch_188,epoch_189,epoch_190,epoch_191,epoch_192,epoch_193,epoch_194,epoch_195,epoch_196,epoch_197,epoch_198,epoch_199
20.6425,14.032499999999999,23.6625,33.945,40.5275,40.7375,44.7125,44.647499999999994,46.1475,46.45000000000001,48.415,48.12,49.705,49.709999999999994,50.970000000000006,51.25,52.96999999999999,53.71000000000001,55.220000000000006,56.275,57.589999999999996,59.0325,59.705,60.86000000000001,61.81,63.0375,64.0275,65.465,66.325,66.7825,67.71000000000001,68.4525,69.3075,69.93,70.58,70.8275,71.5775,71.9075,72.88000000000001,72.70000000000002,73.36500000000001,73.39999999999999,74.265,74.59,75.1975,75.205,75.90249999999999,75.81,76.205,76.08749999999999,76.595,76.33,76.75999999999999,76.9125,77.73,77.44,77.47,77.735,77.9475,78.1625,78.5975,78.5075,78.5825,78.2525,78.6375,78.905,78.9175,79.14,79.2525,79.3225,79.605,79.495,79.84250000000002,79.5325,79.57749999999999,79.5625,79.64500000000001,79.77499999999999,79.71,79.54750000000001,80.0,80.01250000000002,79.9375,79.7175,79.99249999999999,80.0,79.95250000000001,80.145,80.04749999999999,79.9275,79.905,80.18249999999999,80.4975,80.05,80.43,80.545,80.39500000000001,80.2625,80.62,80.63,80.905,80.67999999999999,80.8025,80.63749999999999,80.7325,80.8225,80.9375,80.85249999999999,80.91250000000001,80.95750000000001,80.93499999999999,80.78,80.85500000000002,80.97999999999999,81.27999999999999,81.215,81.20750000000001,81.2625,81.2475,81.1225,81.1725,81.3725,81.27,81.2175,81.3575,81.31,81.41749999999999,81.4,81.765,81.315,81.86250000000001,81.14000000000001,81.78,81.29249999999999,81.66499999999999,81.2375,81.7475,81.5425,81.69749999999999,81.5525,81.73,81.7875,81.5925,81.435,81.8875,81.245,81.7525,81.65,81.6975,81.7025,81.655,81.66499999999999,81.91999999999999,81.8475,82.005,81.8175,82.08,81.8775,82.29999999999998,81.66,82.1825,81.915,82.13999999999999,81.9625,81.86,81.7725,81.9375,82.10499999999999,82.2025,81.6925,82.09,82.145,82.3,81.75,82.06500000000001,81.7625,82.22,81.82499999999999,82.2375,81.7575,82.1825,81.8475,81.83749999999999,81.94,82.05250000000001,82.19250000000001,82.3025,82.22749999999999,82.395,82.37,82.74000000000001,82.2825,82.4,82.21,82.6175,82.2125,82.23499999999999,82.17250000000001,82.44000000000001,82.335
